Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,13641.1027183822,13882.8568268586,16874.1874918196,21913.7081719961,25420.234882944,27751.0654708859,26654.5932018985,32479.9817381467,31252.9625640673,28209.3623271229,33676.7741239925,38387.6270784076,39973.3807587223,42976.6495882584,44572.8987536626,38630.7265886928,40058.1961621466,42924.9955958449,43250.440973659,42865.233643554,41596.5055023403
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,1007.499838655,1034.55138685018,1000.93671470556,1005.73304356528,1080.26911900907,1162.28968513428,1226.63398711348,1327.94738890864,1499.2576198887,1444.36951048837,1503.87223074992,1655.81050023216,1760.46030828841,1811.63680270363,1934.06292227225,2049.8516660809,2107.5740596602,2159.16192554656,2014.57518879047,1924.4718155705,1900.04359427589
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,197.832683441643,208.37705993638,228.235908596278,268.349892996455,286.490065814065,321.723661184348,336.281950277799,390.284480245482,478.502558952437,464.057998970917,476.869532167304,512.595335012861,529.744458141694,552.569138963417,564.596748802018,484.153137350801,500.214911266535,517.771572271371,570.723921953592,554.099389259855,567.669892261611
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,567.930722076473,590.381815034907,741.747493876339,795.386228652408,1007.87434241216,1268.38346158479,1656.42479354329,1883.46138847202,2259.11405888538,1911.60786588769,2280.43733738126,2487.59801680379,2723.82219093859,2961.54942175947,3098.98579063938,2687.48005643212,2176.00277201515,1968.56539847444,2027.77854863842,2229.8586518613,2097.09247289022
GDP per capita (current US$),NY.GDP.PCAP.CD,North Macedonia,MKD,1861.89806549945,1823.02356104612,1989.13512536126,2440.47694280043,2795.89926079271,3072.67857251806,3362.96841919784,4079.3919539826,4841.25169443101,4584.7098319119,4577.68875507362,5098.09758250193,4728.30814189843,5241.05834548355,5495.73504918897,4861.55397141497,5149.58907435906,5450.4928808666,6108.74010831698,6070.38805358275,5846.46589856854
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP, , ,21981.7845648154,21379.0247437623,21139.0635918938,18763.1527755672,17714.6333607701,16988.1372815358,17191.1902015708,14669.5206111378,14804.2467250931,13496.7507822191,13736.9719736309,14091.1911802285,15044.9358962767,16314.3835493645,21891.1847936355,27584.7435149329,22886.6740494647,20659.6402915421, 
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,38131.4606116242,38542.715099709,43084.4724650717,50134.8907734947,57603.836021826,66810.478520868,74148.3200757187,85139.9604469545,96944.0956064873,79977.6970817492,87693.7900658099,100600.562407589,101524.141851985,102913.450843674,97019.1827527462,74355.5158575643,70460.5605323322,75496.7540581998,82267.809316159,75719.7528965342,67329.6777910967
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,8601.27194448996,8475.96864264505,8626.96523423847,9066.31237100959,10126.1377413847,12377.0800076389,14420.5120419948,15838.4695603189,22139.74070678,16823.794980254,21369.352969705,23837.3109360388,24988.0125855934,23888.6265839112,23017.9339840457,18444.9270020773,16772.7392134801,17329.1854626719,18947.3664959773,17700.7034900714,14485.3861157973
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,576.195580353518,544.494251402474,534.303900685757,599.376330540607,687.836412662176,748.922589270883,836.860526218154,908.095085179713,990.846611164939,957.995675292236,987.409712037523,1164.97882332035,1198.11763704007,1208.91771020458,1251.17571867949,1356.66783065763,1540.18450311546,1631.53190936041,1678.04315020006,1481.81386417347,1359.51452156874
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,7657.95121440536,8092.20732336256,8307.95743814276,7771.20936805976,8317.11394189618,9626.61241407198,9843.04937324124,10381.4238738974,10598.8828308745,10252.7501366867,10356.6336192492,11094.8332206446,12044.1054720726,12561.3361358859,13711.7617021277,15876.4619303708,16835.9860029349,16019.9898927509,15895.2598961532,15232.4870840509,14243.8646915764
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,4060.31779345702,4046.42914824085,4126.23238637176,4267.29268669665,4592.15261354224,4916.90761156463,5348.88425269771,6166.18786213279,7154.274496019,7576.14046655482,8082.01617979675,9358.26812994219,10722.2614758522,11889.0950650602,12796.0740376761,13630.3011472878,14343.9802550016,15146.4085104476,15544.9990758626,15774.2549523836,12509.8352912602
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,602.186490344582,515.684780393696,491.834308148948,568.246348574007,618.036703163199,749.186511555671,1256.9796475644,1401.94944676239,1672.95102374034,1626.31285454109,1949.35118513254,2406.91096725754,2790.67630344488,2729.8887512111,2920.78298571159,2679.34657921324,2509.62963689931,2695.24900855956,2801.37139302915,2820.30639749593,2757.01101864579
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1663.60493919986,1565.0542885389,1300.85236671095,1365.41641811806,1679.49511989641,1843.634107636,2271.08888540796,2976.84448021129,4047.70244531103,3626.74729344102,4342.06584459985,5326.35828406965,5185.14154871279,5936.97595902248,6118.31811031962,5413.77602061858,5324.60906777777,5678.8699722,5782.78454981286,5383.57442150776,4967.68721171529
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,1955.58800627896,1941.47534195424,2021.24003836472,2145.64388854096,2417.03436315532,2729.49917213529,3154.3313491397,3606.07068932344,4220.61637832028,4196.31162707942,5082.35370614454,5869.32388186462,6528.9717753128,6756.75299620034,6672.8773725884,6229.10067398112,6204.9964574796,6710.50760214164,6958.49726229132,7023.07752627143,6117.49357129272
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,1072.80175248718,990.565991260447,1036.15833064155,1048.00820456496,1121.49000606926,1244.34874065936,1452.43808944715,1744.63997916407,1998.02692008501,1904.19638817199,2217.47215336652,2450.73569408545,2694.30510934442,2871.42970135775,2959.64543521349,3001.04318170863,3073.65468571489,3123.24564174356,3252.11027410706,3485.34084390091,3301.21860257673
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,4501.45406742273,4991.24435799511,5207.17142069402,5701.6022116161,6681.38647195042,8021.50574346795,9035.41046744936,11254.5173881254,13996.0251506835,11526.0558884824,12613.0109954681,13879.5609852546,13097.2708482174,13696.4663046143,14271.3058536202,12578.4954734362,12447.4395912808,13864.6817579973,15468.4822194105,15732.2031311754,15742.4537256368
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,11526.3720667968,11734.7649743954,12936.6928204482,15797.7821340276,18064.1580932987,18780.12751241,19839.4540499032,22811.0564844365,24949.0413566739,23151.2154130712,22520.6423124045,23217.2954965207,20563.7136012629,21653.1959752225,22103.7009703321,19250.1065376852,19991.9724878805,21490.429863104,23562.5545228191,23330.817288932,22194.566114935
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,16192.1269719638,18123.1987019918,18731.4593897378,19557.1202492358,20988.9923326534,21959.322696986,22935.9411586313,23664.8823485096,24898.3345857045,25768.7258883384,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29763.4883013861,30627.1634017011,31108.7605697675,31604.7015144578,32850.5486123592,31429.8661176558
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,29976.1676344676,28517.2208367328,30214.6704236357,34517.6032080083,42124.9408415757,51455.9509428993,59530.5610001944,65421.3769169684,80234.1908337022,59094.6591838465,67403.0876779676,82409.9416434106,85075.9865369665,85050.6843463442,83858.3404554095,63039.1126261242,57162.9680076257,59124.8672675489,65907.9484330735,62087.9741348946,50124.3859361728
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,1659.90763954548,1825.17980455979,2119.88267323918,2679.41190951209,3494.94451718304,4617.92901643258,5757.4964285719,8360.16632132485,10435.0439841037,8548.11867218639,8214.07689289811,9099.2175388969,8507.10477456436,9547.85215096612,10043.6774497614,8969.14892146193,9548.58740298268,10807.0091671993,12398.9819787666,12899.3461112897,12956.5662477568
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,1771.59411621094,2100.3525390625,2377.52954101563,2975.12524414063,4102.36474609375,5323.462890625,6920.18896484375,9101.2548828125,11635.2724609375,8562.8134765625,10674.99609375,14311.083984375,15420.875,15974.64453125,14095.6484375,9313.013671875,8704.8984375,10720.3330078125,11287.3603515625,11536.2509765625,10161.982421875
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,260.607654653932,238.788134020174,233.157504369528,249.750703141855,273.644662726172,331.704511349098,366.911629271557,438.681336347755,543.568011875889,579.7532367826,609.754297393961,668.527848252682,725.20495213212,722.929086839793,742.966243370171,751.110505478611,744.794385790975,772.294884583004,783.812790116076,820.177239282094,786.301814784707
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,1483.80741460389,1518.29369033585,1597.37891794018,1878.67272763586,2283.07069475222,2652.99624503062,2763.93368516067,3150.58617609901,3499.46076769741,3402.84971400571,3566.45833371884,3933.45931369924,4022.17779827995,4037.81390248134,3937.18629813855,4073.72908299755,4109.66329567126,4258.97867546454,4187.50478719379,4322.86841572276,4068.07886505264
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,36604.4933810621,38730.8030430952,41464.7464336905,51270.1292257065,59558.7727178495,60900.5432888271,64261.0327257484,72697.7059863324,78643.5506479242,66703.2182274656,60254.7763024869,57297.5133143063,49988.4636311454,51570.9839547083,50817.3308247802,42662.9024081737,43828.2315473835,45399.0289841537,48996.5929877,47727.1348939463,45515.7576957013
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP, ,524.669872100335,577.628403970454,678.737963932546,745.320299910865,866.504995638803,883.097041341426,896.867791263475,1098.75521904166,1067.90805262233,1090.26076257543,1254.54159767468,1330.62011395181,1564.768547927,1770.46768807179,1584.77565743788,1700.09799666364,1813.80743359704,1953.5132573676,1987.57970166818,2157.84044569668
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,9171.33147630515,8684.64576229464,8695.39648348233,9609.96868647714,11185.1370411547,13791.454761932,15384.7383584183,16516.6317804658,20078.2600730401,16113.1437100059,19262.5476013733,23745.8805778048,25243.6019978478,24845.124663596,24464.2125566118,20627.9217793895,19878.7681693177,20802.4617855102,24228.8390391665,23450.5620241541,20203.6688777651
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,613.732384491775,648.441473299398,681.311850824678,831.831040294406,932.168095434437,992.688058138543,1027.73144085752,1197.40956116175,1403.94938456653,1308.93780804914,1271.58328084525,1366.77450070807,1317.77980180538,1372.66577931902,1396.65733855586,1219.24941513302,1269.90329385985,1361.70197218375,1458.08158374002,1435.83036653076,1462.80816888438
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,914.785719885861,1727.28119565526,2283.84668494941,3005.42635224484,3502.80292389567,3720.47915467431,4382.61727851692,5848.47640545105,7101.04014116862,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05680854589,5588.98072768556,5765.20076202711,6292.54362926707,7252.40185773992,7417.20364852201,7730.69174637698
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,7578.85105298845,7663.13708026446,8331.2619970042,8524.96123557779,10176.6587120064,11092.5107357824,12014.3998729502,12154.8299372808,11122.8620677142,9706.95605963959,10804.7232956282,12189.063747395,11998.4198749712,14764.9188581459,15188.1890475154,15157.5018256876,15740.1106283102,16416.726074108,16910.6679212598,17252.0207802609,12193.8868736001
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,138.698722497148,229.37565952613,252.396006970341,266.446905426105,266.569371315474,292.349066330563,323.389018440273,360.371660481482,408.481008463935,391.200942951228,401.834876099443,448.337662148696,566.378235059355,716.835826906915,714.699795733977,588.228862794816,501.415165523953,496.682294873131,533.991533265984,521.754836722241,509.376593987322
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,23852.3270285975,21700.0200458315,22159.6888632741,23730.1524496489,27608.5373712744,29961.2632774569,33769.1541633501,39432.9383493761,40007.469261214,38927.2068817715,47236.9602345421,53890.4287270504,55546.4885386921,56967.4257940383,57562.5307937678,55646.6187469505,56860.4132375207,61150.7271966595,66859.3383447804,65831.1894308765,60729.4503486794
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM, , , , , , , , , , , ,27997.2898302635,28460.3326151186,27942.8805401415,33043.6883812669,32274.8905524359,31616.6816992667,29369.0568278169,28988.2592085877, , 
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,5426.62428119306,5722.1681828083,6564.69631373665,8731.93736824381,10691.4465495259,11690.1134689407,13170.7849804675,16106.0604446695,18753.5849413816,16597.2084581361,16841.7677398734,18430.1298033985,17429.829750132,18208.4175936578,18655.7901089421,16342.2162621093,16512.2929859005,17538.048584386,19389.9821594449,19303.5456581383,19266.5135736247
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,10201.3035366727,10479.7596309273,11777.1556578814,14849.0372415032,17233.1385611279,18098.9085440003,19672.9655554146,23817.8867320201,27595.5999653992,24792.1279805504,23532.4808545468,25128.0150431304,22641.805122503,23503.2824850255,24247.1733184083,20890.1664304173,21678.3594670629,23514.0254604147,26116.8563558793,25942.9547741436,25489.5002284083
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,1017.39966262942,965.935499700581,795.540315371014,788.633356241565,866.990275882531,1014.72318799943,1119.5808629219,1260.251271286,1389.05610721387,1428.61620879554,1604.14888755803,1938.77569432938,2141.91404113885,2248.72759351184,2274.96625122036,2167.15539406206,2225.47520383444,2332.89855519863,2411.89790433612,2344.04897615315,2250.6011638607
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM, , , , , , , , , , , , , ,350.168161787649,374.114780718262,386.437816984867,389.822061534191,384.463401435243,389.83139549816,419.39480767899,438.255165584868
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,3374.71842279184,2971.81976918833,2797.08729059913,4217.11478019175,5409.1334888271,6033.10149088554,6266.53398662041,6780.88455469658,6350.65270995806,6532.73696795513,8148.9612020223,8810.93065093576,8222.19727925886,7467.07918510394,6988.80873854682,6259.83968110571,5756.96574098804,6690.93984735096,7005.09541266022,6624.76186493309,5655.86765390396
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD, , , , , , , , ,1669.49375170405,1337.88223052413,1535.70689187913,1516.40437759013,1179.73971108066,1779.47036531513,1322.82036383331,1119.65143716565, , , , , 
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,14749.6874248766,15369.0011599444,17106.686576658,21510.8362454011,24907.0008505856,26429.1509449319,28389.0785799873,32591.3503065871,35510.7222312701,32169.5028548583,30532.4805081656,31677.9003083652,28322.8092495057,29067.809460022,29500.7894328615,25742.3688346767,26523.3482221547,28170.1678643302,30364.5799435622,29554.4905170087,27056.4217512166
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,869.696285031043,832.80357234611,867.491486787101,982.195696950166,1065.78443680197,1248.69818517034,1435.81681297616,1630.38890604323,2037.32210302668,2090.4018261396,2799.64873802555,3200.86113238282,3350.52187589289,3610.28936304898,3819.25352972265,3843.78067184442,3886.29150165239,4077.04384087488,4059.20822984654,3848.21237640698,3694.0409479198
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,9565.94990912411,10283.032801538,10650.8451485558,10270.6041633668,10942.7282343544,11679.4097093764,13614.4933728015,14429.5502351983,16142.0427027551,15931.8733124367,15888.6395117649,16910.5701105822,16564.0550435964,17393.4272652879,18789.6345021562,18717.4287599059,19542.16227888,20382.7798703462,20567.2582647868,22047.8830270631,18440.8536789158
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,5950.04748459261,5642.7489037614,5646.45653483236,6150.92136926062,6591.64550130494,6949.20417333029,7669.21346965851,7969.79799345527,8456.69463217739,8137.75099080198,8540.07097992462,8983.74373302309,9086.38795485966,9378.98504684792,9843.30853424047,10093.6180163617,10362.351576586,11034.6298291881,11353.7152287809,11591.0804351768,8804.56108865238
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF, , , , , , , , , , , ,20717.093213165, , ,21459.319127858, , , , , , 
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,3970.29362248818,4282.69040253454,4512.36272662558,4699.79227740892,5067.27027366224,5339.3935508934,5925.31589571019,6575.95803522109,6758.82384406161,6595.99645203534,6654.79290746741,6590.00478882813,6732.44432252303,7040.62861533216,7081.06547783663,7207.1707591228,7438.79221202141,7717.8465459734,8024.02849584369,8229.72248613756,7860.82135437107
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,366.172729492188,456.624237060547,512.441284179688,586.753234863281,711.921997070313,914.16650390625,1143.93225097656,1461.31591796875,1551.08581542969,1358.52722167969,1683.2119140625,1947.18420410156,1746.03198242188,1781.01025390625,2022.72424316406,2184.54223632813,2583.447265625,3178.31420898438,773.507080078125,755.328979492188,615.462097167969
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,2012.28165067815,1750.57673687227,2267.75398376931,2611.37749349033,3006.18323287406,3590.64818332412,5197.74790651499,5744.75972670722,6831.98362206284,7408.36078641818,8255.87487222955,8263.20380320348,9200.97478600343,9402.1644191114,9471.92200052426,9168.23715664009,5872.78942866166,6295.56056173578,6938.08698147294,6853.69341077988,4916.60566637918
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,29624.9126748618,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52300.2061994993
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,38952.0342005572,39727.8466713883,42578.7631355696,49470.3971259674,54878.4710009787,56546.7856553987,59300.6172165015,65359.5192218269,74572.232372807,72083.167695454,77117.126014204,91254.0347609687,86547.6708907265,88109.4867524037,89684.7075795936,84776.1421659748,83073.2800824812,83352.0886533412,86388.4049527184,85334.5194620909,87100.4148213751
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,4910.77774789534,5175.2619444591,5300.58281183443,5494.83965360699,6330.74018259423,7309.10787613772,8069.56487932034,9056.63466160915,10554.0837798677,10589.5990535421,11820.6077761445,3491.95257624536,2158.52535064018,1151.90159664863,1179.85829624169,979.144438708991,713.02920396002,955.836559044092,1265.60619039693, , 
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,138.429146735759,171.048064575398,190.002677638953,237.757335195414,311.627231254541,340.583183232527,408.838413523407,526.643288270494,715.8657062687,676.12351106337,749.552412285997,847.382432066315,969.296103880894,1048.22560182624,1104.17235837941,978.404981180605,807.10258610434,848.672379903239,853.218873401321,890.544402355733,852.830987774963
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,410.952362060547,406.538757324219,411.972320556641,431.279724121094,459.259307861328,492.63134765625,485.497436523438,552.839477539063,687.390441894531,695.216857910156,743.403686523438,781.433898925781,867.857482910156,970.399597167969,1030.07763671875,947.933349609375,966.502990722656,1004.90661621094,1042.83874511719,1085.88488769531,1076.4697265625
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,2007.7352707452,1893.26423865967,2096.18780236208,2359.11683054367,2660.12683458135,2894.06265596401,3369.54319807344,3973.01717157725,4379.65878719505,4213.00665375142,5076.33987220163,5492.12149993341,5860.58147053475,6168.26135569944,5951.88348654008,5840.05306687798,5993.30551610045,6593.81835157138,7298.94714621349,7814.38443127242,7158.76668372256
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,415.085948577851,529.778165896224,508.84058614998,517.826968356368,453.513312734273,464.545938721574,446.466529652108,523.73763493981,614.435754973338,676.619075367267,806.41434929681,936.448595612108,1024.1725080803,1210.03565458064,1232.45033563734,1332.79185551378,1353.75493422806,1299.49463507231,1249.13835051953,1583.71357646622,1442.73073825015
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,302.958591951416,292.823103529291,328.398107277437,396.920579751545,413.329866159356,406.562366042383,408.057117336142,449.738250451153,546.35037020228,540.608712584616,534.04478262418,587.097492827983,571.806723944167,621.398853574683,640.934219628827,570.909967175308,803.1518934041,830.745276651438,901.523016898937,893.352454121675,914.950792453214
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,2091.11300904714,1839.08686653094,1845.66912653498,2030.7754685692,2301.65411507959,2594.41873934395,2873.0766372279,2910.14512180299,3331.54655465772,3006.60634375505,3527.95234170016,4002.81377065344,4581.78324469272,4428.14652130855,4354.24436028041,4336.23960272654,4157.87724876095,4513.4325306349,4740.70027224476,4903.01213835449,4624.82344882844
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,6435.13421201268,6939.82847117988,7053.08737085832,8807.86606828197,10293.8692465675,12327.2807128582,14102.5932894722,16539.8907485461,21204.0081810259,14514.2406135579,16683.3930629542,19034.1207062684,19171.2108164078,20162.7332078869,20290.5197094005,18383.5386974985,16241.4109625626,16747.9067034094,17139.185674458,17123.1162867028,15285.9404867715
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,2211.8350154787,2253.03485218065,2344.39690730329,2760.40512203819,3111.3743813976,3193.20435786446,3369.92444259929,3776.33204636461,4307.58002263066,4128.46395929364,4344.61941760278,4479.92162893536,4361.68433825322,4444.84748811162,4543.9922759811,4094.84160230737,3924.34909212553,3687.78031640101,3690.89693189538,3571.94504797154,3597.21852540455
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkiye,TUR,4337.47800296354,3142.92099774582,3687.95609325031,4760.1040190451,6101.63211660696,7456.2961006749,8101.85692374776,9791.88245001167,10941.172146426,9103.47405061243,10742.7749787626,11420.5554558378,11795.6334567571,12614.7816100386,12157.9904337823,11006.2795239649,10894.6033779275,10589.667724687,9454.34844272271,9121.51516673708,8536.43331960632
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,643.175438078932,774.482151976644,967.887435334475,1283.90878153306,1453.91778376026,1704.41538021505,2136.47210126331,2600.36875786979,3904.46530148983,4036.45680478876,4439.20212759739,5649.96210595541,6675.17805486958,7304.28577118881,7962.24492480061,6432.68532538494,6387.68257527254,6587.09260439788,6967.37504258806,7612.03518009452, 
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA, ,16625.488923904,15785.9625484288,16384.902431222,18181.0928900371,20533.1876086725,24559.1437027965,25457.9778165421,27650.1163461538,22020.3472896377,21029.6959397391,21839.0090198076,21345.0259782194,21715.3139665448,23778.5191258375,26183.8850440535,28241.479293178,27545.1287854295,29553.1366979053,31350.8666282662,23879.9266491038
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,1605.00548368643,1473.4158776561,1755.6899845215,2000.87563653523,2309.54008876591,2291.6382360298,2381.53642440884,2783.98102883968,3090.04815026872,2696.31644077602,3051.44007832192,3688.63745324045,3662.10165778331,3559.54408006796,3532.27831244697,3316.66452200309,3706.32990317796,3978.67645214273,4156.30512786743,4652.35084630288,4668.81874310357
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,261.869141644962,239.473127019302,245.500040345771,254.301204311833,296.014267535995,333.731576250845,349.217100086696,403.66374462353,474.517949634028,799.965896333293,822.539372481326,832.569078212542,790.13145058384,810.090395014199,883.528744499561,847.267628934983,736.559847412133,746.830752928351,770.600784343292,798.585734133959,822.027681531666
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,658.3486328125,807.801940917969,911.9111328125,1087.78564453125,1416.60375976563,1894.47082519531,2391.32397460938,3197.93432617188,4066.5478515625,2639.3916015625,3078.42993164063,3704.82495117188,4004.80444335938,4187.73974609375,3104.64331054688,2124.66235351563,2187.73046875,2638.326171875,3096.56176757813,3661.45629882813,3751.74072265625
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,33291.3662541838,31280.7558649555,31567.5463066439,33499.1027760786,36333.1873330517,39365.4596409245,41907.4214695701,41809.4621626311,44498.9405069137,32024.1977823245,33893.2772453878,39194.6752665788,40976.4964159714,42412.6364911519,43751.8173110723,38663.388255736,38141.8768898068,40644.7911908818,43839.3244857234,42701.4430454782,36284.5552429552
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,28223.0675706515,27806.4488245133,30049.8963232066,34487.4675722539,40371.7108259838,42132.0907219815,44654.0969208924,50653.2569148306,47549.3486286006,38952.2110262455,39688.6149684498,42284.8844902996,42686.8000524926,43713.8141242308,47787.2412984884,45404.5677734722,41499.5557033073,40857.7555829627,43646.9519711493,43070.4983595888,41098.0786527828
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,36329.9560727102,37133.623113437,37997.7596573051,39490.2749557007,41724.6316287624,44123.4070679055,46302.0008800056,48050.2237771135,48570.0459804586,47194.9433547336,48650.6431283336,50065.9665041742,51784.4185738837,53291.1276891406,55123.8497869046,56762.7294515989,57866.7449341091,59914.777796976,62805.2537579917,65094.7994287929,63027.6795267153
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,6875.02546946372,6284.45968003773,4090.89188767265,3624.2056853979,4120.54420525002,5226.94409982496,5887.84516224163,7026.50305539297,9091.0790391692,9451.93244869934,11992.0237658273,14236.7149957359,15171.5801734227,16973.6892364718,16831.9481943721,15613.7459681824,16715.6334746253,18690.8938401411,18703.8602924478,17688.01500769,15418.8153089096
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,558.226802377,456.706289511583,383.343067990742,396.377979026633,465.119886944025,546.776850185552,654.283837283285,830.407694204322,1082.28602501699,1213.26532816388,1742.34925645077,2051.12951516418,2267.62327535512,2419.71870345484,2628.46000757936,2753.97107219949,2704.67718798168,1916.76464246779,1597.0683366109,1784.00981608195,1749.65581532206
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,1470.63586995743,1363.18505842973,1354.1002428918,1580.57563365273,1788.1222063639,1887.22657627559,2049.53280915594,2352.97325535727,2629.05312426194,2573.88901496178,2839.40634031798,3173.82202175008,2997.2934319817,2954.77451125652,2926.67995992932,2695.66618597973,2805.66532016404,3082.54005458882,3125.43601411444,3122.98259856381,2919.83679998348
"GDP per capita (current US$),NY.GDP.PCAP.CD,""Venezuela, RB"",VEN,4842.03660114822,4986.67578837167,3700.87974006377,3272.61502369118,4325.69675587558,5504.97724046148,6833.37891180263,8454.46953571021,11432.7459247258,11765.0997566078,13825.3571160818,10955.5380141821,12986.2226921492,12457.7686017666,16055.6453173826, , , , , , "
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,390.093330934266,404.807861229282,430.052872413573,480.579834256949,546.909619010829,687.479727391611,784.372375930354,906.284229938514,1149.42449524183,1217.26858325766,1673.3292888042,1942.08701034555,2178.0431710646,2354.87411736109,2545.41676778941,2581.62244157361,2745.56558793783,2974.11722851858,3230.92771257461,3425.08925344793,3526.27457939624
