Series Name,"Series Code","Country Name","Country Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Virgin Islands (U.S.)","VIR","76.619512195122","77.6219512195122","77.5219512195122","77.5219512195122","77.7731707317073","77.4219512195122","78.3243902439024","76.8634146341463","77.1634146341463","77.5146341463415","77.8658536585366","78.3170731707317","78.5170731707317","78.7170731707317","78.8682926829268","79.0170731707317","79.1682926829268","79.3682926829268","79.5195121951219","79.6682926829268","79.819512195122"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","West Bank and Gaza","PSE","71.022","71.239","71.447","71.648","71.842","72.028","72.203","72.366","72.517","72.656","72.788","72.915","73.041","73.17","73.303","73.442","73.589","73.74","73.895","74.053","74.213"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Zambia","ZMB","44","44.615","45.4","46.322","47.354","48.496","49.757","51.134","52.606","54.13","55.655","57.126","58.502","59.746","60.831","61.737","62.464","63.043","63.51","63.886","64.194"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Zimbabwe","ZWE","44.649","44.01","43.523","43.195","43.065","43.241","43.853","44.947","46.504","48.449","50.64","52.896","55.032","56.897","58.41","59.534","60.294","60.812","61.195","61.49","61.738"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Africa Eastern and Southern","AFE","51.2761288844047","51.6064582838941","52.0431492826438","52.5858533977139","53.2289134701853","53.96655013393","54.7917066462486","55.6823435005197","56.6097989195142","57.5487718622889","58.4706966763051","59.3535949230704","60.1855610471991","60.9533629561754","61.6473665890637","62.2592883749182","62.7876814850688","63.2462635340566","63.648988039777","64.0052126245997","64.3257022314803"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Africa Western and Central","AFW","49.2197138106225","49.4751356037932","49.8169286273063","50.2394323653305","50.7334166512703","51.2834866628333","51.8682025707247","52.4639575630919","53.0495003986077","53.6120895132647","54.1443067090058","54.6499981291251","55.1389443224205","55.6189864082126","56.0882690441146","56.5420091409512","56.9747611509084","57.382362702625","57.7623467867763","58.1157227231324","58.4459527348481"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Arab World","ARB","67.8005914484374","68.0725186351364","68.3402463203748","68.6105056110119","68.886187759396","69.164682959313","69.4394593833005","69.7015552895135","69.9421738723304","70.1575600848623","70.3499164210096","70.5287616794948","70.7037977970714","70.8822177024387","71.0642687701762","71.2495709689318","71.4365471749074","71.6226704254941","71.8070751075422","71.9897093670282","72.1707598827252"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Caribbean small states","CSS","71.4191794169244","71.537999419379","71.7133625669446","71.7919937858925","71.923541000794","72.0557087318544","72.1870360757779","72.3160565360721","72.4407885010072","72.5617494160666","72.6794042337237","72.7952950904323","72.9118093762699","73.0301385446206","73.1505917872827","73.2730249020468","73.395957988226","73.5174899503021","73.6371062810432","73.7547323090936","73.8709059808875"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Central Europe and the Baltics","CEB","72.719724722779","73.0961481937343","73.2424154880921","73.3822527825258","73.7304349327381","73.8449951359211","74.0926027308098","74.2506487210768","74.5759526780779","74.9303639266576","75.2939657786314","75.8884748834282","75.993488603453","76.3551629869808","76.6756236113045","76.5718777647788","76.9698114171911","76.9474426395729","76.9768226818402","77.2668440868557","76.1441688035782"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Early-demographic dividend","EAR","64.4030772420034","64.73386603595","65.0651668967003","65.4022589694683","65.74821736383","66.1062088115301","66.4803446354919","66.8666471494141","67.2624996097162","67.661689856882","68.0560210364218","68.4389041334532","68.8032052554736","69.1451633998496","69.460918965504","69.7485062321695","70.0112350713132","70.254234698029","70.4832383376349","70.7012013247764","70.9112394136255"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","East Asia & Pacific","EAS","71.1719187711375","71.4817171620473","71.7747648581386","72.0675282474942","72.3611445681635","72.6246207487179","72.9216443010547","73.2009338754334","73.469895503291","73.7591251644885","74.0129991679213","74.2661288330307","74.5628325394206","74.8494438608504","75.1268699576521","75.3946135673733","75.6381496317599","75.8692506429109","76.0725154861572","76.2668758663658","76.4449787247609"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","East Asia & Pacific (excluding high income)","EAP","70.136177010739","70.4422854482861","70.7483653259318","71.0512663221546","71.3488173948196","71.6407032997134","71.9275696944326","72.2123465128119","72.4966401585636","72.7807241732529","73.066264292376","73.3557386668668","73.6476911162518","73.9384117979514","74.2257369925711","74.5022718470481","74.7620466808602","75.0019150982619","75.2176631582702","75.4097032387878","75.5811244020328"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","East Asia & Pacific (IDA & IBRD countries)","TEA","70.1984151714155","70.4979435940744","70.7972306437662","71.0951976257611","71.3903257977895","71.6822416203148","71.9707828422057","72.257386398143","72.5425341471235","72.826295709454","73.1104642905665","73.3979141809371","73.6878366494054","73.9770692618863","74.2635576551931","74.5399104226023","74.7999565735269","75.0402245010869","75.2562801026236","75.448435105141","75.6197431778303"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Euro area","EMU","78.2750703806688","78.5971125491709","78.6844678732507","78.7071794941705","79.2787016383767","79.4262830238741","79.8561324008539","80.0998819166968","80.3029157917899","80.5051815068132","80.7467809595169","81.2328248541922","81.2271581838087","81.5123287222875","81.9429827046427","81.5692290983944","81.9545453224235","81.9323163550777","82.0495811667699","82.3261827822172","81.5358828056894"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Europe & Central Asia","ECS","73.0289483910262","73.2935511418415","73.4064878913644","73.5145656247101","73.9582790245898","74.1204195983135","74.6181881702959","74.9759239094508","75.2437254102825","75.6426621333643","75.9449243614252","76.4604357341034","76.6226139269226","76.9562530796372","77.283114899785","77.2405490023075","77.5956406653906","77.7899565668106","77.9092530428108","78.1591274605138","77.3901512978773"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Europe & Central Asia (excluding high income)","ECA","67.337566425936","67.491945330305","67.5872649281583","67.7034467288333","68.0585229993511","68.1849485777971","68.8374841902391","69.3598516939836","69.7003964634869","70.3066154986717","70.6532977018848","71.209763794709","71.5930449730436","72.0245098317789","72.26466946172","72.5943147971481","72.9539253154256","73.4230765949034","73.6000333576392","73.8758543655586","73.1039947304536"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Europe & Central Asia (IDA & IBRD countries)","TEC","68.1563234347439","68.3400644581373","68.4389824667187","68.5588041271475","68.9028301892873","69.0362412960323","69.6219554439068","70.0912287958981","70.4064498468041","70.9725140985562","71.3221957932999","71.8809508909108","72.2122188481155","72.6319155010815","72.8819814647306","73.1473216862322","73.5071710362673","73.9036024121306","74.0456465503097","74.3207353550341","73.4832688203337"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","European Union","EUU","77.0784477991604","77.4254833773953","77.5327215413442","77.5906619590104","78.1157575976712","78.2726411417789","78.6689232474368","78.9020360375354","79.125498846821","79.3572283106471","79.6294260462919","80.137772913297","80.156888172745","80.4637409249241","80.8704475592144","80.5668071415956","80.9498646420543","80.9308386443383","81.0270235057671","81.31327017295","80.4637018880586"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Fragile and conflict affected situations","FCS","55.3122503226656","55.6017768768961","55.9606327400661","56.3263202194372","56.7337443134917","57.1576743952465","57.6276305208815","58.1081758855674","58.577852063899","59.0911868840923","59.5914692430401","60.0403216244244","60.4511150395065","60.8528976849433","61.2245737903","61.5731570880546","61.9109115944311","62.2244722134699","62.493551863675","62.7699657176083","62.9926020796595"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Heavily indebted poor countries (HIPC)","HPC","52.2641006114192","52.7493423437178","53.2966472835078","53.9003225910607","54.5520778984042","55.2422846255717","55.9616169666265","56.6969641095472","57.4335686057442","58.1582238879808","58.858947453848","59.5288710181395","60.1665653506572","60.7703353293466","61.3343141341413","61.8529528922159","62.3232846447189","62.748671772017","63.1349911561301","63.4864553256302","63.8096279614673"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","High income","HIC","77.4556694655246","77.7533590298272","77.8892071129432","78.0215195136406","78.4330541272736","78.5384033320513","78.8483846681114","79.0890037750865","79.2368249601959","79.5269622088516","79.7073043437391","79.9616979087947","80.0797452975912","80.2666917718337","80.5190562079536","80.3981848777737","80.5473096641302","80.5903794834002","80.6904609791548","80.8862524480768","80.2105306378702"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","IBRD only","IBD","68.0526188622796","68.3424992504116","68.6233170504033","68.9046773297652","69.2095774863236","69.4956401557542","69.8329188550741","70.1634297353982","70.4834996290695","70.8325402242922","71.1618025560562","71.5102462172669","71.829716524088","72.1464309845474","72.43263707983","72.7021778884802","72.9613417942562","73.2075493810107","73.4123304298144","73.6155442434613","73.7017205937042"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","IDA & IBRD total","IBT","65.490428589051","65.7726015217875","66.056104764762","66.3497674545428","66.6704731980972","66.9840341947331","67.3429656622654","67.7000276262505","68.0495169371736","68.4189904037651","68.7682560115178","69.1277248475576","69.461147399827","69.7877604311951","70.0855560489329","70.3639289884542","70.6270953314995","70.8733264198725","71.0810991683187","71.2810998904137","71.3882329970137"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","IDA blend","IDB","55.1935390637301","55.3992175485255","55.6702737111443","55.9917894189564","56.3709625596441","56.7977719441493","57.2615636646031","57.7488148652209","58.2429038915377","58.7306472130902","59.2083537677462","59.6646216744738","60.093254219475","60.5041768554014","60.8936939555635","61.2562787071839","61.587965839819","61.8891292033631","62.1618673864433","62.4089972219881","62.6349500666142"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","IDA only","IDX","56.42640580599","56.8850735433809","57.3710934821113","57.8944391868177","58.4457561419525","59.0193861415726","59.6088606767951","60.2058599235555","60.7960241817353","61.3672130961587","61.9085748483026","62.4220801379545","62.9111163186955","63.376470884927","63.8175371192159","64.231666751979","64.6170734898039","64.9738962788673","65.3053098277412","65.6143077206477","65.9016315611475"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","IDA total","IDA","56.0146035001921","56.3889791044498","56.8035712136421","57.2601753829707","57.7545805761769","58.2795793926266","58.8272436142183","59.387469572742","59.945142575197","60.4878324462452","61.0067031011265","61.499732665685","61.9675746148283","62.4136716450887","62.8364792836085","63.2325063377198","63.5993011284627","63.9370980929765","64.2486761969651","64.5369488281983","64.8039437358971"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Late-demographic dividend","LTE","70.903136159071","71.2117955539286","71.499051310681","71.7911771672286","72.1185821507073","72.4016758018185","72.7562870653992","73.0814663510818","73.3778290311873","73.7031370579174","73.9839626634512","74.3178563455763","74.6098162601229","74.9194698120527","75.1997193782948","75.4727195405028","75.7481747587565","76.0176787424202","76.2276557948749","76.4412881269183","76.4390057298943"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Latin America & Caribbean","LCN","71.687389574031","71.9931240294382","72.2876337880566","72.5622615412367","72.8191972031776","73.0605266579857","73.2874586622882","73.5017852386201","73.7041565686137","73.9041864986615","74.0972202511906","74.2831175178127","74.4614544439902","74.632797924154","74.7990465003133","74.9616876443858","75.1220231779781","75.2820866077559","75.4408494044772","75.6014950394695","75.762427569981"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Latin America & Caribbean (excluding high income)","LAC","71.4288962280736","71.7445229322914","72.0463805952358","72.3302743644085","72.5976614518352","72.8490847598245","73.0850947478277","73.3094428599401","73.5245129116126","73.7326115691507","73.9348188959934","74.1323929590259","74.3253082716744","74.5132963755128","74.6978416907836","74.8790853707662","75.056442122323","75.2308677825788","75.4015407258583","75.570175851589","75.7368725894048"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Latin America & the Caribbean (IDA & IBRD countries)","TLA","71.5343567822716","71.843556692425","72.1392107435642","72.4171632166203","72.6784084080014","72.923785484274","73.1540865222727","73.3732811516521","73.5836260306776","73.7868998996756","73.9833457832769","74.17297211692","74.3552670519728","74.5302463962911","74.700181700404","74.8665594523911","75.0305585888065","75.1942820911752","75.3573280274652","75.5203877691048","75.6828220726701"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Least developed countries: UN classification","LDC","55.4764409297974","55.9724731679851","56.4995787167107","57.0580132361315","57.643821205465","58.2528652743588","58.8803948718696","59.5177030653346","60.1542057093859","60.7807065849066","61.386749569057","61.9653470736318","62.5133563629601","63.0285904349676","63.5072486323836","63.9460709925393","64.3441897928912","64.7062796007218","65.038269357477","65.3439325137345","65.6289399415688"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Low & middle income","LMY","65.3435023595912","65.6291006682409","65.9190056724883","66.2181753248796","66.5420769601283","66.8591799142224","67.2213937416093","67.5820828362138","67.9352569055691","68.3071720991309","68.6586430382576","69.0186509418304","69.3585735802206","69.6881617284656","69.9889620313703","70.2745688809921","70.5395002417484","70.7913003087404","71.0039497710484","71.2049080545178","71.3261273958382"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Low income","LIC","53.1205513452143","53.6593205825436","54.2496397718097","54.8820778891534","55.5482568849604","56.237628925145","56.9420120053853","57.6495587682563","58.3438715877498","59.0089081988398","59.6343585236154","60.2180348159133","60.7660515546114","61.2832679399394","61.7692179965817","62.2222076133754","62.6410379144215","63.0285168696645","63.3907771004242","63.7319949477722","64.0575295648766"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Lower middle income","LMC","62.7129208015199","63.0366258892834","63.375166444849","63.7170577507327","64.0714812110335","64.4365168251659","64.8211348086923","65.217293729152","65.6173738886915","66.0325583535386","66.4430184463452","66.8329875224034","67.1992140143485","67.5465362024671","67.8685010902363","68.1645708173366","68.4389960381744","68.6919164614795","68.9190229482207","69.1368212313025","69.3303443969452"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Middle East & North Africa","MEA","69.8872567466565","70.1860594030362","70.4700171440522","70.7515444271799","71.0375708131632","71.3100305503463","71.584939952882","71.8413034065733","72.0913337214815","72.3259940380371","72.5391836226179","72.7374924061445","72.931661173815","73.1323973194867","73.3264377801142","73.5148446917032","73.7107710168387","73.8998180588421","74.0888330897789","74.2708741030731","74.4477337438886"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Middle East & North Africa (excluding high income)","MNA","69.3546940911734","69.6539581755968","69.9498828394032","70.2413595410357","70.5296582926455","70.8130182015968","71.0873069902218","71.347643906444","71.5886156679299","71.8098594580354","72.0147009928834","72.2108647960914","72.4050187044012","72.6023183586156","72.8011669298494","73.0002960434491","73.1981752842958","73.3942152265809","73.5873387037914","73.7775893150047","73.9654230228965"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Middle East & North Africa (IDA & IBRD countries)","TMN","69.337064304933","69.6370636248687","69.9337948903644","70.2261188837073","70.5153213198897","70.7996348216833","71.0749157784279","71.3362408872979","71.5781151039924","71.8002017178781","72.0058015747182","72.2027014588723","72.3975962190988","72.5956530907737","72.7952415911251","72.9950525408616","73.1935110582146","73.3900758435144","73.5836236325897","73.7742356819193","73.9623843227375"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Middle income","MIC","66.4015255763633","66.6809809361803","66.9607478619904","67.2467038449455","67.5560688998808","67.8550971903674","68.2013401817576","68.5448456234683","68.8803018242686","69.2380413065953","69.5760568504998","69.9264087012929","70.2571156835323","70.578990527403","70.8721116909404","71.1519453077381","71.4125294360556","71.6618805422667","71.8708317568173","72.0694392835072","72.1811046069178"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","North America","NAC","76.8819963377772","77.0824100401778","77.1878181356609","77.3028107705754","77.7244879766956","77.7540822503293","77.9493926735038","78.2395484709121","78.3009807985721","78.6477282693838","78.8094555298644","78.9205589068046","79.0314779893629","79.0422100128331","79.1380829122827","79.012114325868","78.8773349028289","78.8790919678033","78.9867905089908","79.1233652827644","77.7411628196422"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Not classified","INX","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","OECD members","OED","76.9272551345503","77.2346002287912","77.3968855386691","77.5490340773954","77.9437042438278","78.0631465385333","78.348881860565","78.5717355992886","78.7199277903559","78.9769325115514","79.1488871419702","79.3798854072857","79.4970494153111","79.6619522863773","79.911852680599","79.8112770574603","79.960541379476","80.0051701739321","80.1027523665632","80.2864426963296","79.703266865293"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Other small states","OSS","60.2439247154644","60.107415033589","60.098218649019","60.2084173620929","60.4848716045533","60.9093779227342","61.4083031865142","62.0547649186558","62.7972733033368","63.5703349824473","64.3288223545474","65.0317672778953","65.7048157020272","66.3421050607399","66.8943635765796","67.405171797147","67.8329316157233","68.2249235442334","68.548260551348","68.8355848870529","69.0319829742748"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Pacific island small states","PSS","66.5571429763494","66.7980586482053","67.0331283670065","67.2501559475892","67.4456684394182","67.6369310592139","67.7861414607927","67.9483573360965","68.1168076886711","68.2956322368009","68.4852338479117","68.6829850375505","68.8820036078343","69.0773759535279","69.2655398457814","69.4444778564074","69.6137420467649","69.7742832547289","69.9290487994467","70.079731488335","70.2275053761847"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Post-demographic dividend","PST","77.3556439397832","77.6478912712096","77.7872389839108","77.9147266527385","78.3404853409285","78.433321594627","78.7581518249151","79.0118206121399","79.1543506225076","79.4773930642141","79.6861398899548","79.9529505858701","80.086764235398","80.2680847095909","80.5272649290426","80.3950080740628","80.549453599203","80.5975172277642","80.6916638959893","80.8911083268054","80.1643631777941"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Pre-demographic dividend","PRE","50.6737762026223","51.0589412030328","51.5235072181545","52.0550751397586","52.6414834555874","53.2699021996664","53.927440991505","54.6005682656944","55.2759842127003","55.9431876869469","56.5934563204336","57.2241559532433","57.835556803998","58.4260198491734","58.9877812232393","59.5119588731959","59.9919322491828","60.4274565443408","60.8209419966658","61.1759780623445","61.4987693990593"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Small states","SST","63.1100793548011","63.025516105989","63.085034645383","63.140962158548","63.3568736580675","63.6786356065162","64.0438690334374","64.5191082061844","65.0670484175474","65.6435258991843","66.216053798919","66.7539675143599","67.274368139383","67.7717878403263","68.2077719269465","68.613963249702","68.9584179473762","69.2761523057289","69.5421346858479","69.7813233816927","69.9519871025813"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","South Asia","SAS","62.8239828121193","63.2289921234106","63.6237710618268","64.0113964571902","64.3951878388299","64.7831708452549","65.1799328896904","65.5877135716036","66.0052497729797","66.4278566886815","66.8487685017748","67.2583161942665","67.6463375441787","68.0077154272803","68.3402033187487","68.6419007195258","68.9161581005149","69.1713277262734","69.4122699440301","69.6436174250367","69.867846801551"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","South Asia (IDA & IBRD)","TSA","62.8239828121193","63.2289921234106","63.6237710618268","64.0113964571902","64.39518783883","64.7831708452549","65.1799328896904","65.5877135716036","66.0052497729797","66.4278566886815","66.8487685017748","67.2583161942665","67.6463375441787","68.0077154272803","68.3402033187487","68.6419007195258","68.9161581005149","69.1713277262734","69.4122699440301","69.6436174250367","69.867846801551"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sub-Saharan Africa","SSF","50.4502139124023","50.7500236632558","51.1481645391024","51.642123874248","52.2247720188521","52.886428261213","53.6142094019721","54.3854324049332","55.1744565424915","55.9611181532545","56.7254700213101","57.4560020826615","58.1495777077899","58.8013862401098","59.4047969219195","59.9528305717917","60.4423935617356","60.8800162996276","61.273032490238","61.6274515420848","61.9511085383077"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sub-Saharan Africa (excluding high income)","SSA","50.4474908921568","50.7473477113789","51.1457830152127","51.6398937286797","52.2224909603459","52.88432686759","53.6121903665381","54.3834405941101","55.1725555500667","55.9593504659589","56.7237682841055","57.4545069591526","58.1480259219393","58.8000204182101","59.4034933478592","59.9514844902919","60.441109451202","60.8787914144172","61.2719943146726","61.6263561968196","61.9497836200855"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Sub-Saharan Africa (IDA & IBRD countries)","TSS","50.4502139124023","50.7500236632558","51.1481645391024","51.642123874248","52.2247720188521","52.886428261213","53.6142094019721","54.3854324049332","55.1744565424915","55.9611181532545","56.7254700213101","57.4560020826615","58.1495777077899","58.8013862401098","59.4047969219195","59.9528305717917","60.4423935617356","60.8800162996276","61.273032490238","61.6274515420848","61.9511085383077"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","Upper middle income","UMC","70.5770520911634","70.8437764355678","71.0940062213322","71.3533197958482","71.6476587366725","71.9055717443263","72.2426780201723","72.559205943795","72.8512528353544","73.1727446810077","73.4553057573176","73.7872626029355","74.0996648235619","74.4151832112109","74.6974461471773","74.9830840216775","75.252182440651","75.522241839414","75.7359495426608","75.9402253347522","75.9769797728818"
"Life expectancy at birth, total (years)","SP.DYN.LE00.IN","World","WLD","67.5489600302155","67.8217449011296","68.0701401856666","68.3260181823437","68.6525098010485","68.9202119548589","69.2622906406328","69.5915488982843","69.8995148225589","70.2464538128511","70.5566902781799","70.8840170316969","71.1732989868535","71.4658644066268","71.7460547253222","71.9521147236676","72.1862300026361","72.3916986676814","72.5744145112694","72.7632228678376","72.747919083206"
,"","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","","","","","","","","","","",""
Last Updated: 09/16/2022,"","","","","","","","","","","","","","","","","","","","","","","",""
